scan_num,stamp,x,y,z,yaw,imu_x,imu_y,imu_z,imu_yaw,gicp_dx,gicp_dy,gicp_dz,gicp_dyaw,gicp_conf,chi2,accepted,motion,n_map_vox,n_scan_pts,use_submap
0,1950.799611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,nan,nan,-1,stationary,3213,24000,0
1,1950.899451,0.000000,0.000000,0.000000,0.000059,0.000000,0.000000,0.000000,0.000059,nan,nan,nan,nan,nan,nan,-1,stationary,3819,24000,0
2,1950.999297,0.000000,0.000000,0.000000,0.000166,0.000000,0.000000,0.000000,0.000166,nan,nan,nan,nan,nan,nan,-1,stationary,3980,24000,0
3,1951.099944,0.000000,0.000000,0.000000,0.000267,0.000000,0.000000,0.000000,0.000267,nan,nan,nan,nan,nan,nan,-1,stationary,4068,24000,0
4,1951.199783,0.000000,0.000000,0.000000,0.000409,0.000000,0.000000,0.000000,0.000409,nan,nan,nan,nan,nan,nan,-1,stationary,4131,24000,0
5,1951.299620,0.000000,0.000000,0.000000,0.000516,0.000000,0.000000,0.000000,0.000516,nan,nan,nan,nan,nan,nan,-1,stationary,4194,24000,0
6,1951.399467,0.000000,0.000000,0.000000,0.000644,0.000000,0.000000,0.000000,0.000644,nan,nan,nan,nan,nan,nan,-1,stationary,4242,24000,0
7,1951.499323,0.000000,0.000000,0.000000,0.000721,0.000000,0.000000,0.000000,0.000721,nan,nan,nan,nan,nan,nan,-1,stationary,4288,24000,0
8,1951.599967,0.000000,0.000000,0.000000,0.000754,0.000000,0.000000,0.000000,0.000754,nan,nan,nan,nan,nan,nan,-1,stationary,4332,24000,0
9,1951.699814,0.000000,0.000000,0.000000,0.000793,0.000000,0.000000,0.000000,0.000793,nan,nan,nan,nan,nan,nan,-1,stationary,4380,24000,0
10,1951.799651,-0.000004,-0.000005,0.000003,0.000775,-0.000004,-0.000005,0.000003,0.000775,nan,nan,nan,nan,nan,nan,-1,stationary,3293,24000,0
11,1951.899477,-0.000006,-0.000010,0.000008,0.000737,-0.000006,-0.000010,0.000008,0.000737,nan,nan,nan,nan,nan,nan,-1,stationary,3905,24000,0
12,1951.999327,-0.000006,-0.000010,0.000009,0.000749,-0.000006,-0.000010,0.000009,0.000749,nan,nan,nan,nan,nan,nan,-1,stationary,4080,24000,0
13,1952.099978,-0.000006,-0.000012,0.000010,0.000741,-0.000006,-0.000012,0.000010,0.000741,nan,nan,nan,nan,nan,nan,-1,stationary,4166,24000,0
14,1952.199821,-0.000007,-0.000013,0.000011,0.000690,-0.000007,-0.000013,0.000011,0.000690,nan,nan,nan,nan,nan,nan,-1,stationary,4238,24000,0
15,1952.299657,-0.000006,-0.000018,0.000016,0.000747,-0.000006,-0.000018,0.000016,0.000747,nan,nan,nan,nan,nan,nan,-1,stationary,4296,24000,0
16,1952.399498,-0.000005,-0.000020,0.000017,0.000864,-0.000005,-0.000020,0.000017,0.000864,nan,nan,nan,nan,nan,nan,-1,stationary,4333,24000,0
17,1952.499356,-0.000007,-0.000020,0.000019,0.000903,-0.000007,-0.000020,0.000019,0.000903,nan,nan,nan,nan,nan,nan,-1,stationary,4360,24000,0
18,1952.599997,-0.000006,-0.000018,0.000021,0.000826,-0.000006,-0.000018,0.000021,0.000826,nan,nan,nan,nan,nan,nan,-1,stationary,4388,24000,0
19,1952.699828,-0.000004,-0.000015,0.000024,0.000835,-0.000004,-0.000015,0.000024,0.000835,nan,nan,nan,nan,nan,nan,-1,stationary,4414,24000,0
20,1952.799667,-0.000006,-0.000011,0.000029,0.000817,-0.000006,-0.000011,0.000029,0.000817,nan,nan,nan,nan,nan,nan,-1,stationary,4398,24000,0
21,1952.899509,-0.000012,-0.000015,0.000033,0.000836,-0.000012,-0.000015,0.000033,0.000836,nan,nan,nan,nan,nan,nan,-1,stationary,4463,24000,0
22,1952.999356,-0.000013,-0.000019,0.000035,0.000828,-0.000013,-0.000019,0.000035,0.000828,nan,nan,nan,nan,nan,nan,-1,stationary,4524,24000,0
23,1953.099604,-0.000012,-0.000021,0.000037,0.000830,-0.000012,-0.000021,0.000037,0.000830,nan,nan,nan,nan,nan,nan,-1,stationary,4563,24000,0
24,1953.199446,-0.000011,-0.000021,0.000036,0.000730,-0.000011,-0.000021,0.000036,0.000730,nan,nan,nan,nan,nan,nan,-1,stationary,4588,24000,0
25,1953.299291,-0.000016,-0.000019,0.000038,0.000603,-0.000016,-0.000019,0.000038,0.000603,nan,nan,nan,nan,nan,nan,-1,stationary,4607,24000,0
26,1953.399912,-0.000010,-0.000024,0.000042,0.000564,-0.000010,-0.000024,0.000042,0.000564,nan,nan,nan,nan,nan,nan,-1,stationary,4620,24000,0
27,1953.499759,-0.000024,-0.000027,0.000044,0.000596,-0.000024,-0.000027,0.000044,0.000596,nan,nan,nan,nan,nan,nan,-1,stationary,4633,24000,0
28,1953.599598,-0.000006,-0.000011,0.000042,0.000512,-0.000006,-0.000011,0.000042,0.000512,nan,nan,nan,nan,nan,nan,-1,stationary,4640,24000,0
29,1953.699431,-0.000001,-0.000013,0.000041,0.000616,-0.000001,-0.000013,0.000041,0.000616,nan,nan,nan,nan,nan,nan,-1,stationary,4648,24000,0
30,1953.799668,-0.000005,-0.000019,0.000042,0.000607,-0.000005,-0.000019,0.000042,0.000607,nan,nan,nan,nan,nan,nan,-1,stationary,4660,24000,0
31,1953.899504,0.000002,-0.000013,0.000041,0.000499,0.000002,-0.000013,0.000041,0.000499,nan,nan,nan,nan,nan,nan,-1,stationary,4669,24000,0
32,1953.999350,-0.000000,-0.000023,0.000046,0.000513,-0.000000,-0.000023,0.000046,0.000513,nan,nan,nan,nan,nan,nan,-1,stationary,4685,24000,0
33,1954.099600,-0.000025,-0.000025,0.000082,0.000471,-0.000025,-0.000025,0.000082,0.000471,nan,nan,nan,nan,nan,nan,-1,stationary,4716,24000,0
34,1954.199424,-0.000022,-0.000027,0.000085,0.000501,-0.000022,-0.000027,0.000085,0.000501,nan,nan,nan,nan,nan,nan,-1,stationary,4761,24000,0
35,1954.299665,-0.000034,-0.000026,0.000086,0.000555,-0.000034,-0.000026,0.000086,0.000555,nan,nan,nan,nan,nan,nan,-1,stationary,4807,24000,0
36,1954.399500,-0.000020,-0.000038,0.000088,0.000635,-0.000020,-0.000038,0.000088,0.000635,nan,nan,nan,nan,nan,nan,-1,stationary,4826,24000,0
37,1954.499329,-0.000029,-0.000043,0.000090,0.000648,-0.000029,-0.000043,0.000090,0.000648,nan,nan,nan,nan,nan,nan,-1,stationary,4832,24000,0
38,1954.599970,-0.000029,-0.000042,0.000096,0.000640,-0.000029,-0.000042,0.000096,0.000640,nan,nan,nan,nan,nan,nan,-1,stationary,4843,24000,0
39,1954.699816,-0.000029,-0.000048,0.000105,0.000680,-0.000029,-0.000048,0.000105,0.000680,nan,nan,nan,nan,nan,nan,-1,stationary,4849,24000,0
40,1954.799654,-0.000032,-0.000049,0.000110,0.000752,-0.000032,-0.000049,0.000110,0.000752,nan,nan,nan,nan,nan,nan,-1,stationary,4694,24000,0
41,1954.899494,-0.000027,-0.000049,0.000109,0.000816,-0.000027,-0.000049,0.000109,0.000816,nan,nan,nan,nan,nan,nan,-1,stationary,4702,24000,0
42,1954.999337,-0.000035,-0.000054,0.000110,0.000877,-0.000035,-0.000054,0.000110,0.000877,nan,nan,nan,nan,nan,nan,-1,stationary,4709,24000,0
43,1955.099979,-0.000033,-0.000053,0.000111,0.000937,-0.000033,-0.000053,0.000111,0.000937,nan,nan,nan,nan,nan,nan,-1,stationary,4717,24000,0
44,1955.199829,-0.000035,-0.000054,0.000112,0.000953,-0.000035,-0.000054,0.000112,0.000953,nan,nan,nan,nan,nan,nan,-1,stationary,4726,24000,0
45,1955.299679,-0.000024,-0.000057,0.000117,0.000758,-0.000024,-0.000057,0.000117,0.000758,nan,nan,nan,nan,nan,nan,-1,stationary,4749,24000,0
46,1955.399515,-0.000029,-0.000073,0.000121,0.001111,-0.000029,-0.000073,0.000121,0.001111,nan,nan,nan,nan,nan,nan,-1,stationary,4802,24000,0
47,1955.499358,-0.000044,-0.000073,0.000122,0.001233,-0.000044,-0.000073,0.000122,0.001233,nan,nan,nan,nan,nan,nan,-1,stationary,4864,24000,0
48,1955.599600,-0.000039,-0.000087,0.000131,0.001009,-0.000039,-0.000087,0.000131,0.001009,nan,nan,nan,nan,nan,nan,-1,stationary,4896,24000,0
49,1955.699435,-0.000016,-0.000077,0.000132,0.001140,-0.000016,-0.000077,0.000132,0.001140,nan,nan,nan,nan,nan,nan,-1,stationary,4899,24000,0
50,1955.799669,-0.000065,-0.000076,0.000129,0.001088,-0.000065,-0.000076,0.000129,0.001088,nan,nan,nan,nan,nan,nan,-1,stationary,4901,24000,0
51,1955.899516,-0.000077,-0.000064,0.000129,0.000693,-0.000077,-0.000064,0.000129,0.000693,nan,nan,nan,nan,nan,nan,-1,stationary,4921,24000,0
52,1955.999354,-0.000067,-0.000068,0.000131,0.001227,-0.000067,-0.000068,0.000131,0.001227,nan,nan,nan,nan,nan,nan,-1,stationary,4930,24000,0
53,1956.099994,-0.000085,-0.000097,0.000130,0.001011,-0.000085,-0.000097,0.000130,0.001011,nan,nan,nan,nan,nan,nan,-1,stationary,4943,24000,0
54,1956.199832,-0.000075,-0.000090,0.000131,0.000799,-0.000075,-0.000090,0.000131,0.000799,nan,nan,nan,nan,nan,nan,-1,stationary,4950,24000,0
55,1956.299680,-0.000079,-0.000088,0.000131,0.000887,-0.000079,-0.000088,0.000131,0.000887,nan,nan,nan,nan,nan,nan,-1,stationary,4961,24000,0
56,1956.399509,-0.000066,-0.000094,0.000130,0.000792,-0.000066,-0.000094,0.000130,0.000792,nan,nan,nan,nan,nan,nan,-1,stationary,4966,24000,0
